        0.01     9800.67          -1           0
   0.0101391     9800.66          -1           0
   0.0102802     9800.65          -1           0
   0.0104232     9800.64          -1           0
   0.0105682     9800.64          -1           0
   0.0107152     9800.62          -1           0
   0.0108643     9800.61          -1           0
   0.0110154      9800.6          -1           0
   0.0111686     9800.59          -1           0
    0.011324     9800.58          -1           0
   0.0114815     9800.57          -1           0
   0.0116413     9800.56          -1           0
   0.0118032     9800.54          -1           0
   0.0119674     9800.53          -1           0
   0.0121339     9800.52          -1           0
   0.0123027     9800.51          -1           0
   0.0124738     9800.49          -1           0
   0.0126474     9800.48          -1           0
   0.0128233     9800.46          -1           0
   0.0130017     9800.45          -1           0
   0.0131826     9800.43          -1           0
    0.013366     9800.42          -1           0
   0.0135519      9800.4          -1           0
   0.0137404     9800.38          -1           0
   0.0139316     9800.37          -1           0
   0.0141254     9800.35          -1           0
   0.0143219     9800.33          -1           0
   0.0145211     9800.31          -1           0
   0.0147231     9800.29          -1           0
   0.0149279     9800.27          -1           0
   0.0151356     9800.25          -1           0
   0.0153462     9800.23          -1           0
   0.0155597     9800.21          -1           0
   0.0157761     9800.19          -1           0
   0.0159956     9800.16          -1           0
   0.0162181     9800.14          -1           0
   0.0164437     9800.12          -1           0
   0.0166725     9800.09          -1           0
   0.0169044     9800.07          -1           0
   0.0171396     9800.04          -1           0
    0.017378     9800.01          -1           0
   0.0176198     9799.99          -1           0
   0.0178649     9799.96          -1           0
   0.0181134     9799.93          -1           0
   0.0183654      9799.9          -1           0
   0.0186209     9799.87          -1           0
   0.0188799     9799.84          -1           0
   0.0191426      9799.8          -1           0
   0.0194089     9799.77          -1           0
   0.0196789     9799.73          -1           0
   0.0199526      9799.7          -1           0
   0.0202302     9799.66          -1           0
   0.0205116     9799.63          -1           0
    0.020797     9799.59          -1           0
   0.0210863     9799.55          -1           0
   0.0213796     9799.51          -1           0
    0.021677     9799.47          -1           0
   0.0219786     9799.42          -1           0
   0.0222844     9799.38          -1           0
   0.0225944     9799.33          -1           0
   0.0229087     9799.29          -1           0
   0.0232274     9799.24          -1           0
   0.0235505     9799.19          -1           0
   0.0238781     9799.14          -1           0
   0.0242103     9799.09          -1           0
   0.0245471     9799.03          -1           0
   0.0248886     9798.98          -1           0
   0.0252348     9798.92          -1           0
   0.0255859     9798.86          -1           0
   0.0259418      9798.8          -1           0
   0.0263027     9798.74          -1           0
   0.0266686     9798.68          -1           0
   0.0270396     9798.61          -1           0
   0.0274157     9798.54          -1           0
   0.0277971     9798.48          -1           0
   0.0281838     9798.41          -1           0
   0.0285759     9798.33          -1           0
   0.0289734     9798.26          -1           0
   0.0293765     9798.18          -1           0
   0.0297852      9798.1          -1           0
   0.0301995     9798.02          -1           0
   0.0306196     9797.94          -1           0
   0.0310456     9797.85          -1           0
   0.0314775     9797.76          -1           0
   0.0319154     9797.67          -1           0
   0.0323594     9797.58          -1           0
   0.0328095     9797.48          -1           0
    0.033266     9797.39          -1           0
   0.0337287     9797.28          -1           0
   0.0341979     9797.18          -1           0
   0.0346737     9797.07          -1           0
    0.035156     9796.96          -1           0
   0.0356451     9796.85          -1           0
    0.036141     9796.73          -1           0
   0.0366438     9796.61          -1           0
   0.0371535     9796.49          -1           0
   0.0376704     9796.37          -1           0
   0.0381944     9796.24          -1           0
   0.0387258      9796.1          -1           0
   0.0392645     9795.97          -1           0
   0.0398107     9795.82          -1           0
   0.0403645     9795.68          -1           0
   0.0409261     9795.53          -1           0
   0.0414954     9795.38          -1           0
   0.0420727     9795.22          -1           0
    0.042658     9795.06          -1           0
   0.0432514     9794.89          -1           0
   0.0438531     9794.72          -1           0
   0.0444631     9794.54          -1           0
   0.0450817     9794.36          -1           0
   0.0457088     9794.18          -1           0
   0.0463447     9793.99          -1           0
   0.0469894     9793.79          -1           0
   0.0476431     9793.59          -1           0
   0.0483059     9793.38          -1           0
   0.0489779     9793.17          -1           0
