        0.04      0.2467          -1           0
   0.0404029    0.246634          -1           0
   0.0408098    0.246566          -1           0
   0.0412208    0.246497          -1           0
    0.041636    0.246427          -1           0
   0.0420553    0.246356          -1           0
   0.0424789    0.246283          -1           0
   0.0429067    0.246208          -1           0
   0.0433389    0.246132          -1           0
   0.0437754    0.246055          -1           0
   0.0442162    0.245976          -1           0
   0.0446616    0.245896          -1           0
   0.0451114    0.245814          -1           0
   0.0455657     0.24573          -1           0
   0.0460247    0.245645          -1           0
   0.0464882    0.245558          -1           0
   0.0469564    0.245469          -1           0
   0.0474293    0.245379          -1           0
    0.047907    0.245286          -1           0
   0.0483895    0.245192          -1           0
   0.0488769    0.245096          -1           0
   0.0493692    0.244999          -1           0
   0.0498664    0.244899          -1           0
   0.0503686    0.244797          -1           0
   0.0508759    0.244694          -1           0
   0.0513883    0.244588          -1           0
   0.0519059     0.24448          -1           0
   0.0524287     0.24437          -1           0
   0.0529567    0.244258          -1           0
   0.0534901    0.244144          -1           0
   0.0540288    0.244028          -1           0
    0.054573    0.243909          -1           0
   0.0551226    0.243788          -1           0
   0.0556778    0.243665          -1           0
   0.0562386    0.243539          -1           0
    0.056805    0.243411          -1           0
   0.0573771     0.24328          -1           0
    0.057955    0.243147          -1           0
   0.0585387    0.243011          -1           0
   0.0591283    0.242873          -1           0
   0.0597238    0.242732          -1           0
   0.0603253    0.242588          -1           0
   0.0609329    0.242441          -1           0
   0.0615466    0.242292          -1           0
   0.0621664    0.242139          -1           0
   0.0627926    0.241984          -1           0
    0.063425    0.241826          -1           0
   0.0640638    0.241665          -1           0
    0.064709      0.2415          -1           0
   0.0653607    0.241333          -1           0
    0.066019    0.241162          -1           0
   0.0666839    0.240988          -1           0
   0.0673556     0.24081          -1           0
   0.0680339     0.24063          -1           0
   0.0687192    0.240445          -1           0
   0.0694113    0.240258          -1           0
   0.0701104    0.240066          -1           0
   0.0708165    0.239872          -1           0
   0.0715297    0.239673          -1           0
   0.0722502    0.239471          -1           0
   0.0729778    0.239264          -1           0
   0.0737128    0.239054          -1           0
   0.0744552     0.23884          -1           0
   0.0752051    0.238622          -1           0
   0.0759626      0.2384          -1           0
   0.0767276    0.238173          -1           0
   0.0775004    0.237943          -1           0
    0.078281    0.237708          -1           0
   0.0790694    0.237469          -1           0
   0.0798658    0.237225          -1           0
   0.0806701    0.236976          -1           0
   0.0814826    0.236723          -1           0
   0.0823033    0.236466          -1           0
   0.0831322    0.236203          -1           0
   0.0839695    0.235936          -1           0
   0.0848152    0.235664          -1           0
   0.0856694    0.235386          -1           0
