




0.0566896311939;25337.260437;859.297370911
0.0633302628994;23117.7093506;783.68601799
0.0699708834291;19436.4898682;657.481908798
0.0766114965081;16463.420105;558.521509171
0.0832521170378;13642.7001953;463.09928894
0.0898927301168;12453.1700134;422.757101059
0.0965333282948;11599.2202759;392.564988136
0.10317389667;11598.2299805;392.418789864
0.109814502299;11742.9901123;393.575000763
0.119775399566;11219.5755005;493.124769921
0.129736304283;9797.8729248;327.19950676
0.139697104692;9192.07382202;316.310884245
0.152978211641;8086.80725098;229.996498718

0.166259258986;7260.62164307;199.595639713
0.179540246725;6329.19616699;150.166630745
0.192821249366;5643.97125244;219.423101974
0.209422364831;4570.03936768;146.165352745
0.229343697429;3747.19085693;199.794676133

0.249264836311;2917.21591949;212.0301459
0.269185811281;2285.95905304;101.459264313
0.289106726646;1712.81280518;115.446742636
0.312347531319;1234.53502655;84.7269713879
0.338908195496;754.522228241;57.8121542931
0.365468531847;495.595169067;45.8216011524
0.395348489285;292.175483704;21.5414260437
0.428547859192;171.849656105;10.918469937
0.465066462755;114.544248581;5.07136849583
0.504903972149;89.7794008255;3.14503357544
0.544740378857;77.5977432728;2.67656696755
0.587895214558;63.517343998;1.84828596456

0.637687265873;47.9620039463;1.87920416873

0.690796494484;33.9849710464;1.64790871784

0.747222185135;22.3089054227;0.972153743108
0.810282349586;16.092698276;0.764467418194
0.876656651497;11.3062813878;0.645755678415
0.949662268162;9.79945287108;0.573820558687
1.02929723263;6.1123650521;0.468469688921
1.11224067211;5.5509660393;0.454543559597
1.20512473583;3.29943224788;0.345302547018
1.30462801456;2.37913597375;0.305362914999
1.4107452631;2.12304014713;0.310813109664
1.52678668499;1.39139853418;0.263275309569
1.65274202824;1.13808140159;0.245527233928
1.79191482067;0.795284472406;0.231484171342
1.9409763813;0.496392743662;0.208203656518
2.10018610954;0.364959402941;0.18533677794
2.27277088165;0.390226673335;0.194297243769
2.45405578613;0.461221905425;0.235766448356


2.65675759315;0.215555611067;0.168895801263
2.87612128258;0.144662044477;0.137368833216








